ID,name,birth,phone,locality
patOWTSED,Mario Stalnaker,27/07/1991,9151149,West
patYL9UX9,Nicole Thong,12/12/1917,8818958,North
patJURNHZ,Cindy Zimmermann,22/12/2003,8248990,West
patARDTCY,Margaret Purser,05/04/1913,9775101,North
patCIWHK0,Jessica Scott,25/02/1923,9393221,North
patV87E7Q,Monika Mcconnell,06/03/1945,8226177,Northeast
patSKZZB4,James Garcia,16/12/1957,9805676,Southeast
patRE34WA,Russell Langford,15/03/1986,9040866,North
patJKNHXV,Robert Thompson,20/01/1943,9150374,Northwest
pat5N4U6U,Joseph Pando,19/10/1907,9562094,Southwest 
patSU9OYS,Earl Wangler,11/08/1947,8298299,Northwest
patDV11JZ,Jacob Gonzalez,26/04/1986,8620706,Southwest 
patATZMS8,Susan Brown,15/06/1977,8743464,East
patKOZ70V,Paul Kibbe,13/01/1912,9724860,Northeast
pat4FNOVP,Betty Steenberg,15/04/1920,9972794,West
patJYNSNH,Annette Boehmer,09/11/2001,8860646,Southeast
patOJH6G2,Kurtis Litton,23/01/1986,8872958,South
patUVDQKE,Ryan Destefano,23/11/2002,8685361,North
pat925L83,Leonard Seacat,06/01/1943,8989033,North
patKB8U8F,Ronda Wahid,13/04/1918,8958041,South
patB1VBZD,Jared Pascal,17/12/1952,8295232,East
patTC7ZSB,Jack Marks,06/08/1973,9328197,South
pat3G9UZA,Sharon Vahey,05/11/1942,9959611,Southeast
pat4B0PJ4,Oliver Bryand,06/07/1949,8026012,West
patT49ES7,Andrew Stuart,27/11/1990,9273570,Southwest 
patF8TWQX,Wanda Vanfleet,11/03/1923,8314137,Southeast
patU2OYS1,Arnold Beavers,04/08/1972,9558672,Southeast
pat1ECR18,Carol Edwards,19/08/1980,8741408,East
patQCHAJB,Gala Jones,19/04/1942,8069702,West
pat3BEXOF,Nick Browder,16/03/1986,9948117,Northeast
pat5HU6U4,Inez Card,07/03/1991,8829549,Southwest 
patWCX2LI,Ellen Muto,17/06/1922,8915995,South
patCMB5NE,Alex Etienne,15/09/1996,8891113,East
pat6I8NKO,Manuel Komsthoeft,13/07/2000,8622245,Southeast
patUWG6BZ,Marjorie Musick,19/11/1987,8111488,Northwest
patYLTWS8,Mary Hilde,08/10/1966,9861240,Southeast
patE3KCMF,Kimberly Vance,04/01/1959,9061490,Southwest 
pat6D5FCJ,Linette Lee,22/07/1922,8400556,Southeast
patYBTIMC,Johnnie Hill,09/04/1970,9007152,East
patSCBM6F,Katie Stevens,26/05/1979,9732178,East
patFANW5M,John Haydon,06/05/1943,8285492,Southwest 
pat0KRX91,Steven Hale,12/08/1909,8244876,West
patR6KU4C,Christopher Sparks,18/03/1917,8966908,West
pat4HLEC8,Columbus Hudson,26/10/1933,8379534,Southeast
patWZA98B,Charles Western,07/12/1985,9123124,Southeast
pat4B2RHX,Stephanie Williams,28/03/1922,9894667,East
patPOV14O,Anamaria Garza,07/03/1919,8645187,North
pat870JE3,Pamela Burns,16/12/1964,9127805,Southwest 
patQW6ANC,Anna Bradford,13/11/1912,8438861,North
patTV4JW0,Joseph Daniel,20/09/1972,8901815,Southwest 
patL44PIY,Roberta Salgado,19/07/1975,9507679,Northwest
patYEXRF9,Donald Burke,21/04/1934,8161509,Northeast
patYQJ9WI,Jana Holmes,11/10/1973,8684116,West
pat8S7YSR,Sam Ickes,12/04/1997,9298353,Northwest
patPZWINE,Terrie Easterling,06/12/1925,8417296,North
patDIQNUI,Tyler Davis,11/04/1987,9004149,Northwest
patWV0ZUD,Robert Sandlin,25/03/1923,8029793,Southeast
patGSAI42,Elizabeth Miraflores,15/06/1933,8715664,Southwest 
patO6ZVWW,Margie Barr,22/03/1915,9859422,Northwest
patX8MVAW,Kyle Schultz,01/05/1953,9504663,Northeast
patQNU5JY,Wanda Ousley,21/11/1979,9608120,Southwest 
pat16H212,Brian Harris,23/11/1909,8277149,West
pat4I4FXT,Florence Walton,06/05/1919,8810584,Northwest
patB2768X,Michael Lemieux,08/07/1970,9826773,East
patWU0Q81,Charlotte Tsuda,16/11/1952,8930409,East
pat3QDMAX,Micheal Morgan,22/07/1950,9998602,East
patT5DGNA,Sammie Montgomery,05/08/1951,8118392,Northeast
pat0NDS81,Arthur Riederer,07/12/1980,8581748,North
pat2RMJPA,Olive Anderson,26/08/1929,9403380,North
patLG1JVQ,Ralph Grubbs,22/12/1979,8574070,South
pat11V1IK,Geraldine Hill,18/02/1986,9014709,West
patSID09U,Gerald Foster,17/06/1913,8165344,Northwest
patQ45FB2,Melissa Magno,26/10/1910,8840054,East
patIUEQ7S,Robert Serrano,09/08/1917,9385492,Northwest
patCX0ZXT,Heath Moorhead,04/04/1943,8534271,Southeast
patPZ9EQT,Walter Davis,21/03/1951,9301040,Southeast
pat67LG5B,Stacy Corbitt,13/09/2001,8295734,Northeast
patP3MKOE,Gladys Kuzma,12/10/1992,9610291,Southeast
patTAS6T4,Katie Beales,23/01/1987,8755938,Southwest 
patVGMDLU,Nancy Hickerson,07/02/1938,9683299,East
pat38ATEX,Angela Minors,19/05/1939,8857474,Southwest 
patPVKN6A,Bill Cardero,19/07/1961,8799345,South
pat5CBC3G,Beth Brewer,18/02/1993,9086564,South
patYT6KQJ,Diane Funkhouser,04/05/1901,8564608,Northeast
pat6U2TE9,Charles Powell,13/06/1904,9930521,West
pat6UOVI4,Bryan Swigart,13/09/1955,9211953,Southwest 
pat4MMK16,Jason Svendsen,04/04/1927,9138350,South
pat6U5G2Z,Reynaldo Beaver,03/07/1967,9315317,West
patRMCHUX,Melinda Strebe,28/09/1953,8028592,Northwest
pat505WNI,Margaret Trudeau,05/03/1917,9136573,Northeast
patHH42ZF,Jeffery Murdock,27/09/1976,9103121,Northeast
patUBU9W9,Mickey Wyatt,04/03/1953,9528266,Southwest 
pat9IFJ6C,Michele Thornton,18/12/1951,9951519,East
patFNAHIP,Walter Obregon,23/05/1938,9509835,South
patG892HR,Teresa Roberts,16/03/1940,9457600,Northwest
patZ3YPVU,Noella Gonzalez,13/05/1962,8023221,West
patFO4VCK,Yuonne Lewis,16/04/1940,9485797,West
patKA2H6O,Robert Ball,25/12/1925,8404827,East
patBL4G7F,Manual Flax,06/01/1967,8048468,Southwest 
patR2AL7E,Ray Marcoux,27/11/1934,8782395,Southeast
patQOO7H3,Patricia Fuller,10/03/1954,8835299,South
pat5E1PSX,Michael Mcnair,04/07/1942,9148942,Southwest 
patS3AYFN,Rebecca Howard,04/01/1967,9216347,West
pat7FSBJB,Yolanda Hein,23/10/1925,9234807,North
patK9ARU1,Tim Harkin,08/01/1963,9580133,Northwest
patH0DQTM,Daniel Hutchins,02/11/1942,9314723,West
patSKD5YM,Dorothy Morris,25/01/1933,9664744,North
pat3WNQGG,Howard Ruck,09/01/1948,8864630,Southeast
patLD52AB,Jean Tyler,09/09/1984,9351449,South
pat7M5G1B,Howard Granados,08/11/1996,9093413,East
patKHC1XP,Thelma Moreno,23/03/1921,9243469,Northeast
pat601TPU,Jana Sixkiller,26/11/1922,9016412,North
patVAFEUQ,Homer Mawyer,11/12/1923,9192004,West
patQR8FAV,William Bartlett,02/06/1921,9412275,Northwest
patLLYI8S,William Bates,26/08/1953,9425747,East
patA37H4T,Elda Lowin,11/08/1956,8059161,Southeast
patOF90PJ,Harry Estes,22/07/1991,8521446,South
patQ5S6NF,Carrie Bass,18/11/1981,8609587,South
patTWNRI6,Melinda Jones,09/02/1955,8898311,Southwest 
patB5L7VV,Eva Moore,10/01/1945,8604275,East
pat7CZ5AJ,Lois Jude,28/05/1942,9226166,West
patSAE84A,Neva Sibbett,10/06/1962,9548411,Northwest
pat35HN0V,Roy Hancock,11/03/1994,8432545,Northeast
patTZ309P,Katherine Nickerson,16/10/1975,8270562,Southeast
pat8LLMOZ,Timothy Eck,22/02/1970,8957925,Northwest
pat8HBNIF,Alexis Wright,08/02/1991,8032278,Southeast
pat0D42WG,Robert Gray,14/04/1985,8926605,West
patVYJB42,Jeffrey Saavedra,26/05/1969,9695758,Northwest
patKW2SPB,Andrew Cauffman,17/02/1970,8142850,South
patEQJT56,Esther Riche,07/01/1904,8946796,East
patRNRJ9B,Daniel Shipe,08/05/1950,9042137,Northwest
patV1RCEA,Dave Schartz,28/07/1939,9388248,East
patUYIW9Y,James Brice,10/02/1994,9958933,Southeast
patJ0D340,Mary Norton,28/11/1900,8578087,Northwest
pat1BHVW1,Armand Bright,22/04/1933,8749984,Southwest 
patZK26CI,Josephine Serasio,05/11/1920,9839499,Southwest 
pat4XF3E5,Louise Fisher,22/06/1965,9730812,West
patCJ72Q9,Connie Powers,11/11/1930,8454975,Southwest 
patZ3RGN4,Mittie Rosales,06/11/1903,9894026,East
patT1RO49,Donald Anderson,16/10/1989,8060744,West
pat4ETW7D,Clyde Huang,14/11/1903,8955185,South
patZ5J4ZO,Robert Pybus,16/07/1923,9681253,Northeast
patHGCLYL,Flavia Mackerl,12/08/1971,9707346,Northwest
patG44FQM,Ethel Edge,14/06/2001,8663875,East
patJ37RTL,Ellen Morgan,26/10/1944,8556182,Southwest 
patPFRV2B,Charles Carter,07/06/1911,8130835,Northeast
pat75661D,Scott Pulliam,24/05/1959,9423051,Northeast
pat1IB92E,Kimberly Green,11/02/1906,9629671,North
pat79M1SH,Michael Phillips,18/08/1945,9791327,East
patJT40SG,Erin Baum,25/12/1994,9743576,West
patFE1H6V,Donald Kavanaugh,08/10/1921,8174279,Southeast
pat96D7U6,Dorene Scrivener,20/04/1925,9024616,South
patVEYL26,Wayne Munoz,12/08/1965,9103552,Southeast
patXQB5H1,Jefferey Terry,27/09/1967,9255694,Northwest
patDKEXS0,Vincent Flores,02/08/1925,8841800,North
patBM5CD2,Dorine Navarro,04/11/1904,8309255,South
pat8P75R7,Glenn Wiles,16/06/1953,9498388,Northwest
pat0NRIBK,Joshua Hoffmann,16/11/1932,9562810,Northeast
patBVXJ2G,Ola Colwell,16/02/1985,8450506,Southwest 
patVXV4PJ,Ronnie Bird,18/04/1956,9462260,West
patFYNLE6,Joyce Amsden,14/04/1952,9593204,South
pat7QT81N,Jody Commons,20/05/1998,9695251,Northwest
patUX6BR1,Benny Hanley,25/10/1912,9253179,West
patLILN2C,Glenn James,24/06/1932,9008372,Northwest
patU6BXV7,Howard Baldridge,07/03/1957,9864910,Southeast
patAZ03KU,David Stanfill,04/10/1941,8313952,East
patFW9INQ,Lindsey Alter,01/10/1906,8879012,Southeast
patY2CEAD,Ronald Moriarty,07/09/1960,9412213,North
patKI8JL0,Carl Trier,03/11/1976,9064382,Southeast
patQ7J1OC,Danielle Strunk,08/04/1957,9166111,East
patHHVCJN,Robert Stoner,09/02/1964,8884645,Northeast
pat569BUQ,David Castro,06/12/1977,9180762,Northeast
pat3C64WW,Amanda Holland,08/11/1932,9917218,Southeast
patESDL26,Adelina Mahood,24/04/1932,8097851,Southeast
patGIHM3P,Dorothy Daniels,21/06/1978,8846202,South
pat5M6VT7,Robert Ingram,04/01/1993,8617197,West
pat5CJB7D,Douglas Miller,13/04/1936,9240600,East
patV573AW,Nathan Kidd,08/04/1988,9295448,West
pat180YEX,Michael Angulo,23/02/1941,9486336,East
patAAEZJ1,Mark Etter,21/10/1992,8591263,Southwest 
patXLMPJW,Raymond Marable,11/01/1904,9171000,Southwest 
patHSYZHU,Matthew Guyton,12/02/1957,9579218,Northeast
pat7K3DSK,Amy Blanchette,05/04/1929,9755975,West
patMRQ20E,Glenn Zenisek,15/05/1988,8970757,Northeast
patBNNHII,David Meyers,23/07/1981,8255029,Northwest
patLPJVKG,Michael Hayes,06/05/1950,9278484,Northwest
patQ1DT56,Tonda Thompson,21/10/2000,8563428,Northeast
patU1ZFSK,Jennifer Miller,14/12/1936,8214152,Northwest
patV5H9US,Donna Mcewen,27/10/1971,9974084,Northeast
patVJFHQW,Cecilia Johnson,26/06/1921,9976282,Southeast
patTAZAFM,Luke Orr,26/11/1934,8461480,Northeast
patN83WX1,Joanne Gaddis,24/05/1909,9640808,Northeast
pat6K0LNJ,Charles Stapp,23/03/1941,9960834,Southeast
patNSCSGI,Thurman Stinchcomb,15/08/1927,8320739,Southeast
patNMW6VB,Daniel Levenhagen,21/06/1963,8863280,Southeast
pat2XRUDX,Gary Jeffers,14/06/1964,9287267,West
patCGMRX8,Juliana Sisco,06/10/1913,8465290,East
pat4PT38W,Robert Horn,22/03/2000,8955678,South
pat9DT43H,Calvin Paredes,03/11/1902,8662251,Southeast
patXE38WG,John Fry,19/07/1947,8521680,Southwest 
patDLPO0R,Eunice Celis,14/07/1969,8290173,Southwest 
pat73BXCA,Mindy Johnson,18/08/1928,9739621,Southeast
pat21D4SS,Shirley Shellenberger,18/02/1916,9496291,Northeast
patLVBB1O,Peggy Freeman,10/07/1919,8225177,North
patV09T6M,Sydney Arnold,23/11/1941,8219038,South
patKOJOGX,Peter Dodson,18/02/1926,9261911,Northwest
patXD1YKZ,Mary Lazzara,09/02/1961,9059169,Southeast
patFVNNWL,Robert Creighton,20/10/1920,8601748,West
patYEN4W2,Jonathan Cuppernell,22/09/1974,9746187,Southwest 
pat8NAT2B,Joseph Bryan,15/08/1992,8226589,East
pat692ZWX,Marion Desantis,04/08/1992,8070545,Northeast
patFQJH61,Joanne Kilpatrick,11/08/1939,9390713,Northwest
pat1EAR76,Joseph Powell,15/01/1956,9786580,West
pat35D345,Avril Sampson,05/06/1973,8780720,North
patTQ1GVE,Courtney Hood,20/05/1940,8434651,Southwest 
patXQAADX,Justin Ng,16/07/1905,8597378,North
patIJKR9Z,Kristine Meier,14/09/1960,9984562,Northwest
patLOZ3G4,Beth Frias,23/02/1901,9889878,North
pat5A83QM,Wesley Miller,14/06/1991,9139727,Northeast
patXPMM0C,Jeffery King,17/06/1964,8608099,East
pat9FD961,Marjorie Wooten,18/10/1973,9958049,North
patXT03ZQ,Karla Roberts,09/04/1920,8030269,East
patL7M7SY,Christopher Johnson,24/01/1907,8039542,East
patOHXHFO,Margaret Williams,08/05/1962,8087186,South
patY0U8TO,Richard Hecht,18/03/1985,9880459,West
pat0RNJLC,Kelly Leusink,09/09/1924,8594322,North
patBUFIRD,Mildred Steigerwalt,07/04/1914,9573182,Northeast
pat9FG4TP,Joan Jackson,10/08/1926,8952847,Southeast
patCP9GN6,Rhiannon Aldrich,08/10/1967,9751807,Southeast
patSF19X8,Nathan Anderson,22/06/1951,8823610,Southeast
patYE34X0,Agnes Gaede,02/09/1956,9556432,East
patMJ3WMB,Cindy Ramos,11/06/1983,8452168,Northeast
patF4F6SI,Myrna Williams,13/12/1934,9481996,Southwest 
patWGHPXP,Patricia Orf,03/12/1957,9856931,East
patQVEVME,Cynthia Clarke,08/10/1924,9335724,Southeast
patROHC99,Vernon Chavez,13/01/1989,8291900,South
patDS7XDA,Danny Billiter,10/04/1980,9249523,East
pat0KKNE8,Linda Wise,19/10/1975,8248560,Southeast
patIWLS6E,Alicia Drish,13/10/1944,8429011,Southwest 
pat4Z5QDN,Ronnie Stevenson,21/05/1907,9682099,South
patM004I4,Gordon Burney,22/12/1933,9347411,West
patHT7D1D,Anne Johnson,12/08/1990,8198046,Northwest
patOP070A,Isaiah Mcneill,17/12/1938,9481738,South
patCF0I7K,Sarah Creighton,11/06/1998,8789221,East
patXZH2VU,Mark Umphrey,02/11/1909,8568249,West
pat6Y5RVB,Charles Lopez,22/02/1971,9804566,Southeast
patBNQEVH,Horace Chen,20/04/1950,9792371,Southeast
patYW3EUP,Mary Mcdaniel,06/08/1975,9410362,Northeast
patA0IQY3,Thomas Kendrick,11/09/1943,8678759,North
patPEWNZI,Yvonne Howells,13/12/1975,9828960,East
patBXA225,Sharon Cabrera,16/06/1952,8697743,North
patV93L3K,Tina Wright,16/08/1940,9830411,East
patF18SDX,Helen Rezentes,13/09/1915,9724001,South
pat7XUOCN,Lon Machado,18/05/1909,8331692,Northeast
patOZXSSG,Mary Steenberg,07/02/1942,9347822,South
patD6LL21,Rogelio Edwards,13/02/1940,8467532,West
patN1K8KG,Melinda Betts,15/02/1918,8088240,Southwest 
patAX1M2F,Wilfred Barlow,25/05/1935,8415447,Southeast
pat02NJWY,Jennie Wilkison,18/03/1942,9136682,Southwest 
pat1DG2JO,Waltraud Crouch,08/07/1970,8280278,South
pat7SVI5U,Joseph Phillips,24/11/1931,9025900,Northeast
patQ9PTH7,Christine Barry,27/02/2003,8539901,East
patEFL97B,Robert Moniz,03/05/1984,9048835,Northwest
patQMR7AF,Edward Morely,25/12/1954,9353257,Northeast
patIR8C5O,Kellie Walker,26/03/1985,8449723,Southeast
patCSU02T,Dorothy Frazier,03/04/1986,9952736,North
patUDAEFI,Loraine Waren,22/02/1915,8125228,Northeast
patBUPNLP,Curtis Reyes,22/12/1994,9291063,West
pat406YX5,Brenda Harris,06/11/1922,9693761,West
patH9YAOI,Penny Williams,25/01/1916,8585369,East
patIGJS1A,Joyce Effinger,08/02/1999,9670160,Southwest 
patU3KOKK,Mary Creech,05/12/1903,9082104,Northeast
patQFQEZF,Joseph Satterwhite,02/08/1987,8667449,Southeast
patBCJ03Q,Beverly Bell,22/03/1976,8377558,Southeast
patQKP42Z,Vivian Stroud,01/06/1958,8931460,West
patFCOLHY,Gloria Arce,06/01/1900,8695404,North
pat9I2BLK,Richard Robinson,14/06/1994,8096583,East
pat5QGQUL,Tom Darby,22/12/1901,9644221,Northeast
patY71JFT,Dianne Smoke,26/11/1952,8139951,East
patKU3706,Flo Bowman,03/06/1928,8014208,East
patEYJF4M,Tina Piirto,21/01/1920,8363481,Southeast
patBQKSL3,Florence West,06/09/1933,9775693,East
patNHPD1Q,John Norris,12/02/2000,9572236,East
patWGJ56N,Elizabeth Leeper,14/05/1944,9518577,Southwest 
patJUWJMD,Michael Schell,09/10/1926,8360141,Southwest 
patUIX6TT,Martin Garner,26/09/1932,8493891,Northwest
pat06LCR5,Debbie Christensen,20/11/1945,9024350,South
patG495NA,Anthony Jones,04/01/1919,8366721,Southeast
pat0B1638,Adelia Galloway,08/02/2000,9703365,Northwest
patA8E31Z,Billie Moon,10/10/1922,9773208,Southeast
patTRFXEG,Bobby Deleon,10/08/1901,9840949,Northeast
patLLIOHT,Melanie Hummel,01/07/1935,8102966,Northwest
patDL53IL,Lela Holt,12/09/1904,8284817,West
patTZ0OT8,Lila Evans,18/10/1999,9191102,Southeast
patJIBZWT,Raymundo Baker,13/06/1956,9737443,Southwest 
patBNIQX1,Jason Smith,11/01/1993,9591183,North
patMSC7C4,Eric Felter,13/02/1936,9876994,East
patHTCHQ9,Joseph Oliver,26/03/1916,9978925,West
pat2UEBOF,Ellen Rundell,28/09/1965,8198981,South
patSNCP86,Larry Raymond,20/02/1978,9555679,Southwest 
patR1GNML,Courtney Parker,19/12/1972,9822718,East
patI58S8N,Frank Munguia,07/03/1962,9910358,North
patN4QW5K,Mandy Carroll,17/07/1927,8820203,North
patFFLDJA,Elizabeth Park,24/03/1902,8138414,Southwest 
pat0V4E2T,Craig Bane,06/05/1908,9151381,Northwest
pat69MNPA,Joyce Gile,18/10/1920,8842070,North
patZSFZJA,Margaret Clark,09/05/1965,8893092,North
pat35375R,Sandra Snellen,06/10/1965,8149547,Northeast
patHDBKAX,Kristine Howland,05/01/1984,9703621,Southwest 
patIGF927,Jennifer Fagan,20/03/1904,9564457,West
patEMKTVA,Newton Cuellar,04/02/1975,8117629,Northwest
patHM4OB6,Nancy Johnson,23/09/1966,9668877,North
pat9LNA6J,Linda Mcdaniel,17/07/1949,9736242,North
patEBYISF,Anna Guthmiller,03/08/2001,8795422,Southeast
patMLMJSO,Barney Alcott,17/05/1944,9012173,Northeast
pat7RBL6W,Jacob Seals,11/11/1905,9074420,East
patU7MYH2,Danielle Parkin,13/03/1957,8316173,Northeast
patVF15EK,Rebecca Bunn,01/11/1923,9821610,East
patH4D7UH,Linda Lynch,08/08/1957,9775684,Southwest 
patWLHBB0,Susan Jones,20/01/1956,8289771,Southwest 
pat5J1MD0,Betty Sellers,22/04/1907,9646481,West
patANEY6D,Lisa Ramsey,20/02/1908,8577771,East
patIEOXS0,Christine Hazelwood,09/06/1906,8891287,Southwest 
pat72JKS5,Shannon Taylor,20/04/1901,9015179,East
patW154LV,Paul Vasquez,07/11/1968,8782824,East
pat36WOBU,Edmond Galindo,07/10/1988,9617257,Northwest
patV13YHY,Eleanor Weber,18/11/1925,8480863,West
patU1856J,Sharon Swinehart,15/01/2003,8850251,North
patIEQDCE,Leon Santos,21/08/1922,8910622,West
patTCXEEC,Cecila Asher,08/04/1937,9809002,South
pat5AKGZK,Lisa Torres,08/02/1922,9517360,Northeast
pat94Z3XU,Lelia Crain,23/01/1902,9987465,Southeast
patXJHX49,Aletha Walker,27/03/1991,8863692,East
pat1Y8TQI,Joe Wood,24/11/1956,9215763,East
patPVA1WL,Don Hendrix,16/09/1980,9029654,Northeast
patAUOPT1,Kristen Johnson,07/01/1925,8198723,West
pat6BZFWK,Robert King,04/02/1955,9258234,Northwest
patF8QL6W,Travis Smith,13/07/1947,8896053,Northeast
pat0TWOEZ,Yolanda Burden,12/04/1905,8036609,Southeast
pat6XCFZ8,David Ireland,03/03/1981,9998871,North
pat7V9OCJ,Francis Walton,05/03/1950,8992002,West
patUZZS9A,Michelle Brannon,07/08/1971,9457613,South
pat5JRW0U,Leonard Cayo,14/05/1993,8762954,Southeast
patXREW6G,Marsha Rone,03/11/1985,8421710,Southwest 
patH0QHUW,Evelyn Jamison,15/08/1957,9191504,Southeast
patX9VM57,Jackie Paulino,11/09/1940,8919449,South
patPUWVB8,Katherine Miles,12/07/1958,9253235,East
patXA7E4R,John Stepp,12/08/1900,9909834,East
patPJ427V,Christine Swenson,07/09/1951,8699813,West
patGPB5UU,Lester Wellman,06/02/1916,9545915,South
patR0BD2T,Charles Shoemake,20/08/1972,9856746,Southeast
pat1M8YGZ,Tamela Thomas,14/08/1902,9039805,South
patKZEHCZ,Devin Pipkin,20/12/1957,8544674,East
pat4G7MAM,Philip Peachey,16/07/1936,8468631,South
patOX4HIS,Brian Koepp,18/10/1978,9246977,North
patOS8M3P,Howard Cox,17/03/1955,8768566,Southeast
patWN4GHR,Cameron Terrazas,21/05/1982,8668354,Southeast
patAXPDRZ,Marvin Welby,19/02/1970,9469023,West
patOS6YHP,James Patterson,28/07/1913,9653843,Southeast
patGIXPFH,Juan Guerin,10/02/1928,9208033,Northwest
patAT29TX,Robert Oneill,08/05/1985,9907885,South
pat7SLF3P,Hilda Jarrett,25/12/2001,8039243,Southwest 
pat1RAFQJ,Rita Pittman,28/12/1954,8397994,East
patI4Y0J1,Samuel Wynne,22/01/1906,8500070,Northeast
patTG2TTX,Pearl Diebold,15/12/1930,9884774,Southeast
pat14RQJ0,Dorothy Neal,19/07/1900,8817843,North
patW5PPGI,Charlotte Wickes,28/08/1966,8032806,Northwest
patSE3E79,Eldridge Hubbard,25/08/1985,8617693,Southeast
patIILH8S,Francis Allen,10/06/1949,9925176,Southeast
pat2CITHG,Alfred Durham,07/02/1965,9851949,East
patPPGON6,Mary Henderson,16/05/1913,9440229,North
patLVBVQV,Gordon Vause,03/02/1923,9358921,West
patXGSLA8,Margery Morris,12/08/1963,8966765,West
pat6RSIRA,Jennifer Rothrock,22/01/1992,8161395,Northeast
pat096H55,Eli Clay,22/11/1954,9135305,Southwest 
patEIZI3E,Willie Parker,18/08/1935,8011694,South
pat8I4BXQ,Arthur Laver,12/11/1976,8424722,South
patYRCOCJ,Howard Ray,21/09/1913,9704008,Southeast
pat9SG9D5,Christopher Zoellner,13/04/1957,9456520,South
patWWWMFF,Ruth Ratledge,08/03/1909,8114662,Northwest
patNMG9CV,Lillian Thompson,23/01/1927,9139964,East
pat4Y8TQA,Juanita Potter,09/03/1958,9793531,Southwest 
pat25A3N3,Jennifer Beckman,05/02/1983,8746197,Northeast
patN9NKBF,Karen Curry,03/04/1945,8149554,South
pat2WNRYD,Angelique Gall,23/06/1940,8531998,West
patGD64QV,Melissa Riggings,11/03/1958,8885670,West
patSI00W9,Victor Demarco,01/02/1903,8897902,Southeast
patLZ4JTD,Gay Burford,13/09/1960,8028551,Northeast
patKX9DQF,Laurie Solis,01/06/1983,8565934,Northeast
patAMMKAS,Nicole Dickenson,05/09/1999,8239037,South
patW36EVO,Irene Bernhard,12/02/1933,9594362,Northeast
pat5K5X5Z,Matthew Couch,08/09/1933,9216760,Northeast
patB7XT52,Michael Smiley,13/04/1953,9153266,Northwest
patT4GDVO,Robin Jackson,02/05/1915,8944921,Southeast
patHURZQW,Robert Boney,16/02/1996,9227389,West
patP6F4X3,Lisa Phillips,22/05/1946,9171214,Northeast
pat5DX32K,Alvaro Pena,28/04/1973,9885109,Northeast
patYMC92I,Lillian Shapiro,02/09/1965,9966073,Southeast
pat2PD1AF,Harry Berlin,23/04/1976,9496940,Southeast
patZU2D6H,William Maxwell,10/08/1913,9770522,North
patQFZXBK,Josephine Mcknight,06/12/1939,9867121,Southwest 
patNZ2DJT,Dwayne Mitchell,19/05/1947,9013568,Northeast
patA5P16T,Eileen Johnson,25/03/1918,9492087,Northwest
patOO63J8,Charles Green,25/05/1961,8829976,Southwest 
patCLPWG9,Freddie Blok,17/12/2000,9674944,Northeast
patUR9WLC,Tommy Woodson,20/11/1974,9026459,Southwest 
pat6C95VF,Robert Snodgrass,17/08/1901,9308515,Northwest
patMDMUFC,Floyd Cook,17/07/2001,8656600,Northwest
patGSQ57R,Fernando Price,15/04/1985,9187141,North
patY1KBMA,Wilma Starnes,07/05/1953,8487181,East
patDAQ3R8,Brenda Elder,18/07/1910,8211920,West
patYI41VH,Mozelle Huffman,13/06/1913,9178516,West
patDQATC7,William Knowles,14/01/1947,8833757,North
pat2F6QHN,William Tofflemire,15/08/1912,9259544,Northeast
patJF7C7M,Edna Anderson,18/06/1901,9920184,East
